relative_time_s,latency_ms
6.045750703811645508e+02,-2.929925918579101562e+00
6.046750702857971191e+02,-2.342700958251953125e+00
6.047750704288482666e+02,-1.742124557495117188e+00
6.048750703334808350e+02,-1.058816909790039062e+00
6.049750702381134033e+02,-1.044797897338867188e+01
6.050750703811645508e+02,1.051664352416992188e+01
6.051750702857971191e+02,-8.874654769897460938e+00
6.052750704288482666e+02,-8.247613906860351562e+00
6.053750703334808350e+02,-6.627082824707031250e+00
6.054750702381134033e+02,4.137754440307617188e+00
6.055750703811645508e+02,-5.196094512939453125e+00
6.056750702857971191e+02,-3.470277786254882812e+01
6.057750704288482666e+02,-3.842592239379882812e+00
6.058750703334808350e+02,-3.011465072631835938e+00
6.059750702381134033e+02,-2.384424209594726562e+00
6.060750703811645508e+02,-1.717567443847656250e+00
6.061750702857971191e+02,-9.069442749023437500e-01
6.062750704288482666e+02,-8.893013000488281250e-02
6.063750703334808350e+02,8.316040039062500000e-01
6.064750702381134033e+02,-7.922172546386718750e+00
6.065750703811645508e+02,-7.003068923950195312e+00
6.066750702857971191e+02,-6.389379501342773438e+00
6.067750704288482666e+02,-5.614995956420898438e+00
6.068750703334808350e+02,-4.761457443237304688e+00
6.069750702381134033e+02,-4.102706909179687500e+00
6.070750703811645508e+02,-3.532171249389648438e+00
6.071750702857971191e+02,-2.896070480346679688e+00
6.072750704288482666e+02,-2.271890640258789062e+00
6.073750703334808350e+02,-1.630067825317382812e+00
6.074750702381134033e+02,-9.629726409912109375e-01
6.075750703811645508e+02,-3.204345703125000000e-01
6.076750702857971191e+02,4.160404205322265625e-01
6.077750704288482666e+02,-8.910179138183593750e+00
6.078750703334808350e+02,-8.226633071899414062e+00
6.079750702381134033e+02,-7.613420486450195312e+00
6.080750703811645508e+02,-7.031917572021484375e+00
6.081750702857971191e+02,-6.411552429199218750e+00
6.082750704288482666e+02,-5.569696426391601562e+00
6.083750703334808350e+02,-4.776716232299804688e+00
6.084750702381134033e+02,-4.111051559448242188e+00
6.085750703811645508e+02,-3.274202346801757812e+00
6.086750702857971191e+02,-2.608299255371093750e+00
6.087750704288482666e+02,-1.979827880859375000e+00
6.088750703334808350e+02,-1.228094100952148438e+00
6.089750702381134033e+02,-5.476474761962890625e-01
6.090750703811645508e+02,2.527236938476562500e-02
6.091750702857971191e+02,6.806850433349609375e-01
6.092750704288482666e+02,-8.744478225708007812e+00
6.093750703334808350e+02,-8.103847503662109375e+00
6.094750702381134033e+02,-6.854295730590820312e+00
6.095750703811645508e+02,-6.201744079589843750e+00
6.096750702857971191e+02,-5.400657653808593750e+00
6.097750704288482666e+02,-4.642963409423828125e+00
6.098750703334808350e+02,-4.000663757324218750e+00
6.099750702381134033e+02,-3.286600112915039062e+00
6.100750703811645508e+02,-2.722978591918945312e+00
6.101750702857971191e+02,-2.142190933227539062e+00
6.102750704288482666e+02,-1.436948776245117188e+00
6.103750703334808350e+02,-7.853507995605468750e-01
6.104750702381134033e+02,-8.320808410644531250e-02
6.105750703811645508e+02,6.341934204101562500e-01
6.106750702857971191e+02,-8.461713790893554688e+00
6.107750704288482666e+02,-7.854700088500976562e+00
6.108750703334808350e+02,-6.778955459594726562e+00
6.109750702381134033e+02,-6.152391433715820312e+00
6.110750703811645508e+02,-5.418539047241210938e+00
6.111750702857971191e+02,-4.671812057495117188e+00
6.112750704288482666e+02,-4.052162170410156250e+00
6.113750703334808350e+02,-3.364562988281250000e+00
6.114750702381134033e+02,-2.619266510009765625e+00
6.115750703811645508e+02,-2.015113830566406250e+00
6.116750702857971191e+02,-1.327753067016601562e+00
6.117750704288482666e+02,-5.114078521728515625e-01
6.118750703334808350e+02,-9.737491607666015625e+00
6.119750702381134033e+02,-8.837699890136718750e+00
6.120750703811645508e+02,-7.721900939941406250e+00
6.121750702857971191e+02,-6.573915481567382812e+00
6.122750704288482666e+02,-5.767107009887695312e+00
6.123750703334808350e+02,-5.015373229980468750e+00
6.124750702381134033e+02,-4.234790802001953125e+00
6.125750703811645508e+02,-3.605127334594726562e+00
6.126750702857971191e+02,-3.045320510864257812e+00
6.127750704288482666e+02,-2.467155456542968750e+00
6.128750703334808350e+02,-1.839876174926757812e+00
6.129750702381134033e+02,-1.182794570922851562e+00
6.130750703811645508e+02,-5.080699920654296875e-01
6.131750702857971191e+02,1.726150512695312500e-01
6.132750704288482666e+02,-9.261369705200195312e+00
6.133750703334808350e+02,-7.237195968627929688e+00
6.134750702381134033e+02,-6.596803665161132812e+00
6.135750703811645508e+02,-6.062030792236328125e+00
6.136750702857971191e+02,-5.377531051635742188e+00
6.137750704288482666e+02,-3.777027130126953125e+00
6.138750703334808350e+02,-2.800464630126953125e+00
6.139750702381134033e+02,-2.179145812988281250e+00
6.140750703811645508e+02,-1.542329788208007812e+00
6.141750702857971191e+02,-8.668899536132812500e-01
6.142750704288482666e+02,-2.009868621826171875e-01
6.143750703334808350e+02,5.674362182617187500e-01
6.144750702381134033e+02,-8.900403976440429688e+00
6.145750703811645508e+02,-8.108377456665039062e+00
6.146750702857971191e+02,-7.264375686645507812e+00
6.147750704288482666e+02,-6.579875946044921875e+00
6.148750703334808350e+02,-5.484580993652343750e+00
6.149750702381134033e+02,-4.817485809326171875e+00
6.150750703811645508e+02,-4.203319549560546875e+00
6.151750702857971191e+02,-3.502607345581054688e+00
6.152750704288482666e+02,-2.696275711059570312e+00
6.153750703334808350e+02,-2.073764801025390625e+00
6.154750702381134033e+02,-1.452684402465820312e+00
6.155750703811645508e+02,-6.237030029296875000e-01
6.156750702857971191e+02,1.685619354248046875e-01
6.157750704288482666e+02,-7.281780242919921875e+00
6.158750703334808350e+02,3.427505493164062500e+00
6.159750702381134033e+02,-5.917787551879882812e+00
6.160750703811645508e+02,-5.029201507568359375e+00
6.161750702857971191e+02,-4.308938980102539062e+00
6.162750704288482666e+02,-3.574848175048828125e+00
6.163750703334808350e+02,-2.809524536132812500e+00
6.164750702381134033e+02,-2.171516418457031250e+00
6.165750703811645508e+02,-1.573562622070312500e+00
6.166750702857971191e+02,-9.145736694335937500e-01
6.167750704288482666e+02,-7.889270782470703125e+00
6.168750703334808350e+02,-6.829977035522460938e+00
6.169750702381134033e+02,-6.064176559448242188e+00
6.170750703811645508e+02,-4.945039749145507812e+00
6.171750702857971191e+02,-4.284381866455078125e+00
6.172750704288482666e+02,-3.633022308349609375e+00
6.173750703334808350e+02,-2.801179885864257812e+00
6.174750702381134033e+02,-2.160310745239257812e+00
6.175750703811645508e+02,-1.510858535766601562e+00
6.176750702857971191e+02,-6.935596466064453125e-01
6.177750704288482666e+02,-2.431869506835937500e-02
6.178750703334808350e+02,-8.886337280273437500e+00
6.179750702381134033e+02,-6.818532943725585938e+00
6.180750703811645508e+02,-6.081342697143554688e+00
6.181750702857971191e+02,-5.435705184936523438e+00
6.182750704288482666e+02,-4.743576049804687500e+00
6.183750703334808350e+02,-4.084825515747070312e+00
6.184750702381134033e+02,-3.071784973144531250e+00
6.185750703811645508e+02,-2.447605133056640625e+00
6.186750702857971191e+02,-1.819372177124023438e+00
6.187750704288482666e+02,-1.147508621215820312e+00
6.188750703334808350e+02,-4.901885986328125000e-01
6.189750702381134033e+02,1.201629638671875000e-01
6.190750703811645508e+02,-9.330987930297851562e+00
6.191750702857971191e+02,-8.687496185302734375e+00
6.192750704288482666e+02,-7.889986038208007812e+00
6.193750703334808350e+02,2.777576446533203125e+00
6.194750702381134033e+02,-6.251335144042968750e+00
6.195750703811645508e+02,-5.512714385986328125e+00
6.196750702857971191e+02,-4.706144332885742188e+00
6.197750704288482666e+02,-4.041910171508789062e+00
6.198750703334808350e+02,-3.426074981689453125e+00
6.199750702381134033e+02,-2.831935882568359375e+00
6.200750703811645508e+02,-2.204179763793945312e+00
6.201750702857971191e+02,-1.563072204589843750e+00
6.202750704288482666e+02,-6.265640258789062500e-01
6.203750703334808350e+02,6.365776062011718750e-02
6.204750702381134033e+02,6.680488586425781250e-01
6.205750703811645508e+02,-6.617307662963867188e+00
6.206750702857971191e+02,-5.819797515869140625e+00
6.207750704288482666e+02,-5.151033401489257812e+00
6.208750703334808350e+02,-4.515886306762695312e+00
6.209750702381134033e+02,-3.764152526855468750e+00
6.210750703811645508e+02,-2.916097640991210938e+00
6.211750702857971191e+02,-2.302408218383789062e+00
6.212750704288482666e+02,-1.623868942260742188e+00
6.213750703334808350e+02,-7.708072662353515625e-01
6.214750702381134033e+02,-1.358985900878906250e-02
6.215750703811645508e+02,-7.456064224243164062e+00
6.216750702857971191e+02,-6.785869598388671875e+00
6.217750704288482666e+02,-6.042003631591796875e+00
6.218750703334808350e+02,-5.146503448486328125e+00
6.219750702381134033e+02,-4.304885864257812500e+00
6.220750703811645508e+02,-3.603935241699218750e+00
6.221750702857971191e+02,-2.821922302246093750e+00
6.222750704288482666e+02,-2.202272415161132812e+00
6.223750703334808350e+02,-1.468658447265625000e+00
6.224750702381134033e+02,-2.377033233642578125e-01
6.225750703811645508e+02,3.232955932617187500e-01
6.226750702857971191e+02,-9.095430374145507812e+00
6.227750704288482666e+02,-7.827520370483398438e+00
6.228750703334808350e+02,-7.202863693237304688e+00
6.229750702381134033e+02,-6.500005722045898438e+00
6.230750703811645508e+02,-5.587100982666015625e+00
6.231750702857971191e+02,-4.725217819213867188e+00
6.232750704288482666e+02,-3.984928131103515625e+00
6.233750703334808350e+02,-3.026485443115234375e+00
6.234750702381134033e+02,-2.440214157104492188e+00
6.235750703811645508e+02,8.290767669677734375e+00
6.236750702857971191e+02,-1.019477844238281250e+00
6.237750704288482666e+02,-3.416538238525390625e-01
6.238750703334808350e+02,4.472732543945312500e-01
6.239750702381134033e+02,-7.808208465576171875e+00
6.240750703811645508e+02,-7.198095321655273438e+00
6.241750702857971191e+02,3.474712371826171875e+00
6.242750704288482666e+02,-5.470275878906250000e+00
6.243750703334808350e+02,-4.558563232421875000e+00
6.244750702381134033e+02,-3.928661346435546875e+00
6.245750703811645508e+02,-3.251552581787109375e+00
6.246750702857971191e+02,-2.361774444580078125e+00
6.247750704288482666e+02,-1.759052276611328125e+00
6.248750703334808350e+02,-1.081466674804687500e+00
6.249750702381134033e+02,-4.913806915283203125e-01
6.250750703811645508e+02,1.540184020996093750e-01
6.251750702857971191e+02,1.792669296264648438e+00
6.252750704288482666e+02,-7.551431655883789062e+00
6.253750703334808350e+02,-6.813526153564453125e+00
6.254750702381134033e+02,-6.161451339721679688e+00
6.255750703811645508e+02,-5.539178848266601562e+00
6.256750702857971191e+02,-4.845142364501953125e+00
6.257750704288482666e+02,-4.088878631591796875e+00
6.258750703334808350e+02,-3.428220748901367188e+00
6.259750702381134033e+02,-2.783775329589843750e+00
6.260750703811645508e+02,-2.156496047973632812e+00
6.261750702857971191e+02,-1.436471939086914062e+00
6.262750704288482666e+02,-6.811618804931640625e-01
6.263750703334808350e+02,-8.660316467285156250e+00
6.264750702381134033e+02,-7.945060729980468750e+00
6.265750703811645508e+02,-6.506681442260742188e+00
6.266750702857971191e+02,-5.812168121337890625e+00
6.267750704288482666e+02,-5.146503448486328125e+00
6.268750703334808350e+02,-2.183437347412109375e+00
6.269750702381134033e+02,-1.505374908447265625e+00
6.270750703811645508e+02,-7.381439208984375000e-01
6.271750702857971191e+02,2.074241638183593750e-02
6.272750704288482666e+02,-9.377002716064453125e+00
6.273750703334808350e+02,-8.662223815917968750e+00
6.274750702381134033e+02,-7.899522781372070312e+00
6.275750703811645508e+02,-6.885766983032226562e+00
6.276750702857971191e+02,3.843545913696289062e+00
6.277750704288482666e+02,-5.590200424194335938e+00
6.278750703334808350e+02,-4.811048507690429688e+00
6.279750702381134033e+02,-4.147052764892578125e+00
6.280750703811645508e+02,-3.445148468017578125e+00
6.281750702857971191e+02,-2.802848815917968750e+00
6.282750704288482666e+02,-2.205610275268554688e+00
6.283750703334808350e+02,-1.532793045043945312e+00
6.284750702381134033e+02,-5.781650543212890625e-01
6.285750703811645508e+02,1.597404479980468750e-01
6.286750702857971191e+02,-9.220838546752929688e+00
6.287750704288482666e+02,-8.218288421630859375e+00
6.288750703334808350e+02,-6.955862045288085938e+00
6.289750702381134033e+02,-6.306886672973632812e+00
6.290750703811645508e+02,-5.667686462402343750e+00
6.291750702857971191e+02,-5.073308944702148438e+00
6.292750704288482666e+02,-4.345893859863281250e+00
6.293750703334808350e+02,-3.711700439453125000e+00
6.294750702381134033e+02,-3.035783767700195312e+00
6.295750703811645508e+02,-2.442836761474609375e+00
6.296750702857971191e+02,-1.766443252563476562e+00
6.297750704288482666e+02,-1.093387603759765625e+00
6.298750703334808350e+02,-4.274845123291015625e-01
6.299750702381134033e+02,3.259181976318359375e-01
6.300750703811645508e+02,-8.671760559082031250e+00
6.301750702857971191e+02,-8.039951324462890625e+00
6.302750704288482666e+02,-6.736278533935546875e+00
6.303750703334808350e+02,-5.134344100952148438e+00
6.304750702381134033e+02,-4.520893096923828125e+00
6.305750703811645508e+02,-3.885746002197265625e+00
6.306750702857971191e+02,-3.178834915161132812e+00
6.307750704288482666e+02,-2.554655075073242188e+00
6.308750703334808350e+02,-1.937150955200195312e+00
6.309750702381134033e+02,-1.368522644042968750e+00
6.310750703811645508e+02,-7.686614990234375000e-01
6.311750702857971191e+02,-1.735687255859375000e-01
6.312750704288482666e+02,6.074905395507812500e-01
6.313750703334808350e+02,1.251697540283203125e+00
6.314750702381134033e+02,-8.043527603149414062e+00
6.315750703811645508e+02,-6.789922714233398438e+00
6.316750702857971191e+02,-6.013393402099609375e+00
6.317750704288482666e+02,-5.014419555664062500e+00
6.318750703334808350e+02,-4.396200180053710938e+00
6.319750702381134033e+02,-3.723621368408203125e+00
6.320750703811645508e+02,-3.074645996093750000e+00
6.321750702857971191e+02,-2.462863922119140625e+00
6.322750704288482666e+02,-1.816272735595703125e+00
6.323750703334808350e+02,-1.132965087890625000e+00
6.324750702381134033e+02,-3.499984741210937500e-01
6.325750703811645508e+02,5.106925964355468750e-01
6.326750702857971191e+02,-8.959770202636718750e+00
6.327750704288482666e+02,-6.319761276245117188e+00
6.328750703334808350e+02,-4.959106445312500000e+00
6.329750702381134033e+02,-4.324913024902343750e+00
6.330750703811645508e+02,-3.739595413208007812e+00
6.331750702857971191e+02,-2.928733825683593750e+00
6.332750704288482666e+02,-2.315044403076171875e+00
6.333750703334808350e+02,-1.582622528076171875e+00
6.334750702381134033e+02,-8.976459503173828125e-01
6.335750703811645508e+02,-2.188682556152343750e-01
6.336750702857971191e+02,-8.046865463256835938e+00
6.337750704288482666e+02,-6.067276000976562500e+00
6.338750703334808350e+02,-5.410194396972656250e+00
6.339750702381134033e+02,-4.769802093505859375e+00
6.340750703811645508e+02,5.930423736572265625e+00
6.341750702857971191e+02,-3.492355346679687500e+00
6.342750704288482666e+02,-2.773523330688476562e+00
6.343750703334808350e+02,-2.156019210815429688e+00
6.344750702381134033e+02,-1.406669616699218750e+00
6.345750703811645508e+02,-6.642341613769531250e-01
6.346750702857971191e+02,-2.217292785644531250e-02
6.347750704288482666e+02,-9.497404098510742188e+00
6.348750703334808350e+02,-8.602380752563476562e+00
6.349750702381134033e+02,2.338647842407226562e+00
6.350750703811645508e+02,-7.083177566528320312e+00
6.351750702857971191e+02,-6.439208984375000000e+00
6.352750704288482666e+02,-5.533695220947265625e+00
6.353750703334808350e+02,-4.629611968994140625e+00
6.354750702381134033e+02,-3.509998321533203125e+00
6.355750703811645508e+02,-2.666234970092773438e+00
6.356750702857971191e+02,-2.060651779174804688e+00
6.357750704288482666e+02,-9.303569793701171875e+00
6.358750703334808350e+02,-8.684396743774414062e+00
6.359750702381134033e+02,-7.797241210937500000e+00
6.360750703811645508e+02,-6.770849227905273438e+00
6.361750702857971191e+02,-6.128787994384765625e+00
6.362750704288482666e+02,-5.481481552124023438e+00
6.363750703334808350e+02,-4.818677902221679688e+00
6.364750702381134033e+02,-4.058361053466796875e+00
6.365750703811645508e+02,-3.195047378540039062e+00
6.366750702857971191e+02,-2.465724945068359375e+00
6.367750704288482666e+02,-1.114606857299804688e+00
6.368750703334808350e+02,-4.122257232666015625e-01
6.369750702381134033e+02,4.066467285156250000e+00
6.370750703811645508e+02,-5.367279052734375000e+00
6.371750702857971191e+02,-4.408121109008789062e+00
6.372750704288482666e+02,-3.714799880981445312e+00
6.373750703334808350e+02,-3.000736236572265625e+00
6.374750702381134033e+02,-2.449989318847656250e+00
6.375750703811645508e+02,-1.818180084228515625e+00
6.376750702857971191e+02,-9.071826934814453125e-01
6.377750704288482666e+02,2.765655517578125000e-02
6.378750703334808350e+02,-9.040832519531250000e+00
6.379750702381134033e+02,-8.450746536254882812e+00
6.380750703811645508e+02,-7.720947265625000000e+00
6.381750702857971191e+02,-7.115125656127929688e+00
6.382750704288482666e+02,-6.465435028076171875e+00
6.383750703334808350e+02,-5.755662918090820312e+00
6.384750702381134033e+02,-4.990339279174804688e+00
6.385750703811645508e+02,-4.239320755004882812e+00
6.386750702857971191e+02,-3.263235092163085938e+00
6.387750704288482666e+02,-2.534151077270507812e+00
6.388750703334808350e+02,-1.916646957397460938e+00
6.389750702381134033e+02,-1.267194747924804688e+00
6.390750703811645508e+02,9.465456008911132812e+00
6.391750702857971191e+02,-2.551078796386718750e-02
6.392750704288482666e+02,-9.440898895263671875e+00
6.393750703334808350e+02,1.796722412109375000e+00
6.394750702381134033e+02,-7.537603378295898438e+00
6.395750703811645508e+02,-6.942033767700195312e+00
6.396750702857971191e+02,-6.374597549438476562e+00
6.397750704288482666e+02,-5.565166473388671875e+00
6.398750703334808350e+02,-4.585981369018554688e+00
6.399750702381134033e+02,-2.928256988525390625e+00
6.400750703811645508e+02,-2.202272415161132812e+00
6.401750702857971191e+02,-1.633167266845703125e+00
6.402750704288482666e+02,-9.050369262695312500e-01
6.403750703334808350e+02,-2.973079681396484375e-01
6.404750702381134033e+02,3.614425659179687500e-01
6.405750703811645508e+02,-9.112119674682617188e+00
6.406750702857971191e+02,-8.445739746093750000e+00
6.407750704288482666e+02,-7.732391357421875000e+00
6.408750703334808350e+02,-7.072210311889648438e+00
6.409750702381134033e+02,-6.435394287109375000e+00
6.410750703811645508e+02,-5.805730819702148438e+00
6.411750702857971191e+02,-5.181312561035156250e+00
6.412750704288482666e+02,-4.472017288208007812e+00
6.413750703334808350e+02,-3.839731216430664062e+00
6.414750702381134033e+02,-3.149509429931640625e+00
6.415750703811645508e+02,-1.761674880981445312e+00
6.416750702857971191e+02,-1.075744628906250000e+00
6.417750704288482666e+02,-2.133846282958984375e-01
6.418750703334808350e+02,-8.043050765991210938e+00
6.419750702381134033e+02,-6.831645965576171875e+00
6.420750703811645508e+02,-6.098031997680664062e+00
6.421750702857971191e+02,-8.176088333129882812e+00
6.422750704288482666e+02,-6.331682205200195312e+00
6.423750703334808350e+02,-3.030300140380859375e+00
6.424750702381134033e+02,-1.477718353271484375e+00
6.425750703811645508e+02,5.791187286376953125e-01
6.426750702857971191e+02,-8.731126785278320312e+00
6.427750704288482666e+02,2.611637115478515625e+00
6.428750703334808350e+02,-6.803035736083984375e+00
6.429750702381134033e+02,-6.139993667602539062e+00
6.430750703811645508e+02,-5.404472351074218750e+00
6.431750702857971191e+02,-4.693508148193359375e+00
6.432750704288482666e+02,-7.112026214599609375e-01
6.433750703334808350e+02,-8.058547973632812500e-02
6.434750702381134033e+02,-9.460449218750000000e+00
6.435750703811645508e+02,1.177310943603515625e+00
6.436750702857971191e+02,-7.794141769409179688e+00
6.437750704288482666e+02,-6.727695465087890625e+00
6.438750703334808350e+02,-3.458976745605468750e+00
6.439750702381134033e+02,-2.678871154785156250e+00
6.440750703811645508e+02,-2.060413360595703125e+00
6.441750702857971191e+02,-1.440286636352539062e+00
6.442750704288482666e+02,-7.052421569824218750e-01
6.443750703334808350e+02,-8.034706115722656250e-02
6.444750702381134033e+02,-9.180068969726562500e+00
6.445750703811645508e+02,-8.647203445434570312e+00
6.446750702857971191e+02,-7.928609848022460938e+00
6.447750704288482666e+02,-7.288455963134765625e+00
6.448750703334808350e+02,-6.734132766723632812e+00
6.449750702381134033e+02,-6.126642227172851562e+00
6.450750703811645508e+02,-5.328893661499023438e+00
6.451750702857971191e+02,-4.569292068481445312e+00
6.452750704288482666e+02,-3.874301910400390625e+00
6.453750703334808350e+02,-2.835273742675781250e+00
6.454750702381134033e+02,-2.227067947387695312e+00
6.455750703811645508e+02,-1.627683639526367188e+00
6.456750702857971191e+02,-8.864402770996093750e-01
6.457750704288482666e+02,-3.337860107421875000e-03
6.458750703334808350e+02,-9.230375289916992188e+00
6.459750702381134033e+02,-7.938861846923828125e+00
6.460750703811645508e+02,-6.659746170043945312e+00
6.461750702857971191e+02,-5.972862243652343750e+00
6.462750704288482666e+02,-5.018949508666992188e+00
6.463750703334808350e+02,-4.370927810668945312e+00
6.464750702381134033e+02,-3.765821456909179688e+00
6.465750703811645508e+02,-2.993822097778320312e+00
6.466750702857971191e+02,-2.362012863159179688e+00
6.467750704288482666e+02,-1.658916473388671875e+00
6.468750703334808350e+02,-9.317398071289062500e-01
6.469750702381134033e+02,-1.754760742187500000e-01
6.470750703811645508e+02,-9.533643722534179688e+00
6.471750702857971191e+02,-8.599996566772460938e+00
6.472750704288482666e+02,-7.897853851318359375e+00
6.473750703334808350e+02,-6.811618804931640625e+00
6.474750702381134033e+02,3.921985626220703125e+00
6.475750703811645508e+02,-5.558967590332031250e+00
6.476750702857971191e+02,-4.940986633300781250e+00
6.477750704288482666e+02,-4.186868667602539062e+00
6.478750703334808350e+02,-3.548383712768554688e+00
6.479750702381134033e+02,-2.952337265014648438e+00
6.480750703811645508e+02,-2.332925796508789062e+00
6.481750702857971191e+02,6.160736083984375000e-01
6.482750704288482666e+02,-8.176088333129882812e+00
6.483750703334808350e+02,-7.558107376098632812e+00
6.484750702381134033e+02,-6.949424743652343750e+00
6.485750703811645508e+02,-6.214618682861328125e+00
6.486750702857971191e+02,-5.363225936889648438e+00
6.487750704288482666e+02,-4.664659500122070312e+00
6.488750703334808350e+02,-3.045320510864257812e+00
6.489750702381134033e+02,-2.375841140747070312e+00
6.490750703811645508e+02,-1.767158508300781250e+00
6.491750702857971191e+02,-8.552074432373046875e-01
6.492750704288482666e+02,3.294944763183593750e-01
6.493750703334808350e+02,1.396894454956054688e+00
6.494750702381134033e+02,-7.530927658081054688e+00
6.495750703811645508e+02,-6.481647491455078125e+00
6.496750702857971191e+02,-5.793809890747070312e+00
6.497750704288482666e+02,-5.066394805908203125e+00
6.498750703334808350e+02,-4.359006881713867188e+00
6.499750702381134033e+02,-3.733396530151367188e+00
6.500750703811645508e+02,-2.982616424560546875e+00
6.501750702857971191e+02,-2.365112304687500000e+00
6.502750704288482666e+02,-1.628637313842773438e+00
6.503750703334808350e+02,-1.013278961181640625e+00
6.504750702381134033e+02,-3.578662872314453125e-01
6.505750703811645508e+02,1.316070556640625000e+00
6.506750702857971191e+02,-7.916450500488281250e+00
6.507750704288482666e+02,-6.320714950561523438e+00
6.508750703334808350e+02,-4.821538925170898438e+00
6.509750702381134033e+02,-2.529859542846679688e+00
6.510750703811645508e+02,-1.902580261230468750e+00
6.511750702857971191e+02,-1.175165176391601562e+00
6.512750704288482666e+02,-5.776882171630859375e-01
6.513750703334808350e+02,-8.247137069702148438e+00
6.514750702381134033e+02,-7.621765136718750000e+00
6.515750703811645508e+02,-6.998300552368164062e+00
6.516750702857971191e+02,-6.347417831420898438e+00
6.517750704288482666e+02,-5.710840225219726562e+00
6.518750703334808350e+02,-4.875659942626953125e+00
6.519750702381134033e+02,-4.141330718994140625e+00
6.520750703811645508e+02,-3.497600555419921875e+00
6.521750702857971191e+02,-2.883911132812500000e+00
6.522750704288482666e+02,-2.299547195434570312e+00
6.523750703334808350e+02,-1.664638519287109375e+00
6.524750702381134033e+02,-8.702278137207031250e-01
6.525750703811645508e+02,-2.281665802001953125e-01
6.526750702857971191e+02,3.821849822998046875e-01
6.527750704288482666e+02,-7.714271545410156250e+00
6.528750703334808350e+02,-7.076025009155273438e+00
6.529750702381134033e+02,-6.454229354858398438e+00
6.530750703811645508e+02,-5.755186080932617188e+00
6.531750702857971191e+02,-5.017995834350585938e+00
6.532750704288482666e+02,-4.388570785522460938e+00
6.533750703334808350e+02,-3.595113754272460938e+00
6.534750702381134033e+02,-2.860546112060546875e+00
6.535750703811645508e+02,-2.239227294921875000e+00
6.536750702857971191e+02,-1.611948013305664062e+00
6.537750704288482666e+02,-9.596347808837890625e-01
6.538750703334808350e+02,-9.648323059082031250e+00
6.539750702381134033e+02,-9.067535400390625000e+00
6.540750703811645508e+02,-8.426666259765625000e+00
6.541750702857971191e+02,-7.661342620849609375e+00
6.542750704288482666e+02,-6.857872009277343750e+00
6.543750703334808350e+02,-6.238937377929687500e+00
6.544750702381134033e+02,-5.401611328125000000e+00
6.545750703811645508e+02,-4.722118377685546875e+00
6.546750702857971191e+02,-4.008769989013671875e+00
6.547750704288482666e+02,-3.315925598144531250e+00
6.548750703334808350e+02,-2.748012542724609375e+00
6.549750702381134033e+02,-2.110481262207031250e+00
6.550750703811645508e+02,-1.487493515014648438e+00
6.551750702857971191e+02,-8.718967437744140625e-01
6.552750704288482666e+02,-1.014041900634765625e+01
6.553750703334808350e+02,-7.516622543334960938e+00
6.554750702381134033e+02,-6.887674331665039062e+00
6.555750703811645508e+02,-6.295442581176757812e+00
6.556750702857971191e+02,-5.609750747680664062e+00
6.557750704288482666e+02,-4.922151565551757812e+00
6.558750703334808350e+02,-3.636360168457031250e+00
6.559750702381134033e+02,-2.790689468383789062e+00
6.560750703811645508e+02,-1.158952713012695312e+00
6.561750702857971191e+02,-5.369186401367187500e-01
6.562750704288482666e+02,3.795623779296875000e-01
6.563750703334808350e+02,-9.014368057250976562e+00
6.564750702381134033e+02,-8.365869522094726562e+00
6.565750703811645508e+02,2.369642257690429688e+00
6.566750702857971191e+02,-7.077693939208984375e+00
6.567750704288482666e+02,-6.455421447753906250e+00
6.568750703334808350e+02,-5.033493041992187500e+00
6.569750702381134033e+02,-3.613233566284179688e+00
6.570750703811645508e+02,-2.833604812622070312e+00
6.571750702857971191e+02,-2.182483673095703125e+00
6.572750704288482666e+02,-1.532554626464843750e+00
6.573750703334808350e+02,-7.984638214111328125e-01
6.574750702381134033e+02,2.193450927734375000e-02
6.575750703811645508e+02,-9.452104568481445312e+00
6.576750702857971191e+02,-8.528232574462890625e+00
6.577750704288482666e+02,-7.855653762817382812e+00
6.578750703334808350e+02,-7.236003875732421875e+00
6.579750702381134033e+02,-6.651639938354492188e+00
6.580750703811645508e+02,-5.957603454589843750e+00
6.581750702857971191e+02,-5.308866500854492188e+00
6.582750704288482666e+02,-4.678726196289062500e+00
6.583750703334808350e+02,-8.633136749267578125e-01
6.584750702381134033e+02,9.854078292846679688e+00
6.585750703811645508e+02,-9.499788284301757812e+00
6.586750702857971191e+02,-8.436441421508789062e+00
6.587750704288482666e+02,-7.740497589111328125e+00
6.588750703334808350e+02,-7.165908813476562500e+00
6.589750702381134033e+02,-6.554603576660156250e+00
6.590750703811645508e+02,-5.434274673461914062e+00
6.591750702857971191e+02,-4.571437835693359375e+00
6.592750704288482666e+02,-3.934383392333984375e+00
6.593750703334808350e+02,-3.107786178588867188e+00
6.594750702381134033e+02,-2.565860748291015625e+00
6.595750703811645508e+02,-1.910686492919921875e+00
6.596750702857971191e+02,3.597736358642578125e-01
6.597750704288482666e+02,-9.066581726074218750e+00
6.598750703334808350e+02,-8.473396301269531250e+00
6.599750702381134033e+02,-7.726192474365234375e+00
6.600750703811645508e+02,-7.126092910766601562e+00
6.601750702857971191e+02,-6.530284881591796875e+00
6.602750704288482666e+02,-5.198955535888671875e+00
6.603750703334808350e+02,-4.488706588745117188e+00
6.604750702381134033e+02,-3.432273864746093750e+00
6.605750703811645508e+02,-2.870321273803710938e+00
